ingred	Chicken Biryani	16102	Pakistani	"1 large onion, diced"	diced
ingred	Chicken Biryani	16102	Pakistani	1 pinch powdered saffron	saffron
ingred	Chicken Biryani	16102	Pakistani	5 pods cardamom	cardamom
ingred	Chicken Biryani	16102	Pakistani	3 whole cloves	cloves
ingred	Chicken Biryani	16102	Pakistani	1 (1 inch) piece cinnamon stick	stick
ingred	Chicken Biryani	16102	Pakistani	1/2 teaspoon ground ginger	ginger
ingred	Chicken Biryani	16102	Pakistani	1 pound basmati rice	rice
ingred	Chicken Biryani	16102	Pakistani	4 cups chicken stock	stock
ingred	Chicken Biryani	16102	Pakistani	1 1/2 teaspoons salt	salt
ingred	Prawn Biryani	165456	Pakistani	1 1/3 cups uncooked white rice	rice
ingred	Prawn Biryani	165456	Pakistani	9 ounces peeled and deveined tiger prawns	prawns
ingred	Prawn Biryani	165456	Pakistani	1 tablespoon ginger garlic paste	paste
ingred	Prawn Biryani	165456	Pakistani	1 teaspoon garam masala	masala
ingred	Prawn Biryani	165456	Pakistani	1 teaspoon ground black pepper	pepper
ingred	Prawn Biryani	165456	Pakistani	4 whole cloves	cloves
ingred	Prawn Biryani	165456	Pakistani	4 whole cardamom seeds	seeds
ingred	Prawn Biryani	165456	Pakistani	2 cinnamon sticks	sticks
ingred	Prawn Biryani	165456	Pakistani	salt to taste	taste
ingred	Prawn Biryani	165456	Pakistani	1/2 cup plain yogurt	yogurt
ingred	Prawn Biryani	165456	Pakistani	1/4 cup vegetable oil	oil
ingred	Prawn Biryani	165456	Pakistani	1 cup water	water
ingred	Prawn Biryani	165456	Pakistani	2 cubes chicken bouillon	bouillon
ingred	Spicy Pakistani Zucchini	20648	Pakistani	1/4 cup cooking oil	oil
ingred	Spicy Pakistani Zucchini	20648	Pakistani	"1 onion, thinly sliced"	sliced
ingred	Spicy Pakistani Zucchini	20648	Pakistani	"6 zucchini - peeled, seeded and cut into semicircles"	semicircles
ingred	Spicy Pakistani Zucchini	20648	Pakistani	1/2 teaspoon salt	salt
ingred	Spicy Pakistani Zucchini	20648	Pakistani	2 cups water	water
ingred	Spicy Pakistani Zucchini	20648	Pakistani	2 teaspoons chili powder	powder
ingred	Spicy Pakistani Zucchini	20648	Pakistani	1/2 teaspoon ground turmeric	turmeric
ingred	Spicy Pakistani Zucchini	20648	Pakistani	1/2 teaspoon garlic powder	powder
ingred	Spicy Pakistani Zucchini	20648	Pakistani	1 teaspoon ground coriander seed	seed
ingred	Spicy Pakistani Zucchini	20648	Pakistani	3 whole cloves	cloves
ingred	Spicy Pakistani Zucchini	20648	Pakistani	7 whole peppercorns	peppercorns
ingred	Spicy Pakistani Zucchini	20648	Pakistani	"4 tomatoes, chopped"	chopped
ingred	Spicy Pakistani Zucchini	20648	Pakistani	2 tablespoons plain yogurt	yogurt
ingred	Rice Pudding (Kheer)	22752	Pakistani	1/2 cup uncooked white rice	rice
ingred	Rice Pudding (Kheer)	22752	Pakistani	2 quarts milk	milk
ingred	Rice Pudding (Kheer)	22752	Pakistani	1 1/2 cups white sugar	sugar
ingred	Rice Pudding (Kheer)	22752	Pakistani	4 pods cardamom	cardamom
ingred	Rice Pudding (Kheer)	22752	Pakistani	2 teaspoons rose water	water
ingred	Rice Pudding (Kheer)	22752	Pakistani	1/4 cup finely chopped almonds	almonds
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	1/4 cup vegetable oil	oil
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	"2 large onions, coarsely chopped"	chopped
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	"1 head cauliflower, cut into florets"	florets
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	"2 cloves garlic, crushed"	crushed
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	"1 (1 inch) piece fresh ginger, peeled and chopped"	chopped
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	2 teaspoons ground coriander	coriander
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	1 teaspoon ground cumin	cumin
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	1 teaspoon ground turmeric	turmeric
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	1 1/4 teaspoons cayenne pepper	pepper
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	1 (14.5 ounce) can diced tomatoes	tomatoes
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	1 1/4 cups vegetable broth	broth
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	salt and ground black pepper to taste	taste
ingred	Spinach and Cauliflower Bhaji	229079	Pakistani	"1 pound fresh spinach, chopped and stems removed"	removed
ingred	Chicken Jalfrezi	28372	Pakistani	2 tablespoons vegetable oil	oil
ingred	Chicken Jalfrezi	28372	Pakistani	"1 onion, grated"	grated
ingred	Chicken Jalfrezi	28372	Pakistani	"2 cloves garlic, chopped"	chopped
ingred	Chicken Jalfrezi	28372	Pakistani	"1 1/2 pounds boneless skinless chicken thighs, cut in half"	half
ingred	Chicken Jalfrezi	28372	Pakistani	3 teaspoons ground turmeric	turmeric
ingred	Chicken Jalfrezi	28372	Pakistani	1 teaspoon chili powder	powder
ingred	Chicken Jalfrezi	28372	Pakistani	1 1/2 teaspoons salt	salt
ingred	Chicken Jalfrezi	28372	Pakistani	1 (14.5 ounce) can peeled and diced tomatoes	tomatoes
ingred	Chicken Jalfrezi	28372	Pakistani	2 tablespoons ghee (clarified butter)	butter)
ingred	Chicken Jalfrezi	28372	Pakistani	3 teaspoons ground cumin	cumin
ingred	Chicken Jalfrezi	28372	Pakistani	3 teaspoons ground coriander	coriander
ingred	Chicken Jalfrezi	28372	Pakistani	2 tablespoons grated fresh ginger root	root
ingred	Chicken Jalfrezi	28372	Pakistani	1/2 cup chopped cilantro leaves	leaves
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	1 cup plain yogurt	yogurt
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	1 teaspoon ginger garlic paste	paste
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	2 teaspoons crushed red pepper flakes	flakes
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	1/2 teaspoon ground black cumin	cumin
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	1/2 teaspoon ground cloves	cloves
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	1/4 teaspoon ground turmeric	turmeric
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	2 teaspoons salt	salt
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	"2 pounds round steak, cut into pieces"	pieces
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	3/4 cup vegetable oil	oil
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	"1 medium onion, thinly sliced"	sliced
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	1 1/2 tablespoons lemon juice	juice
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	"1 bunch fresh cilantro, for garnish"	garnish
ingred	Pakistani Pot Roast Beef Fillets (Pasanday)	30936	Pakistani	"4 fresh green chilies, for garnish"	garnish
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	5 tablespoons vegetable oil	oil
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	"1 small onion, finely chopped"	chopped
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	1/4 teaspoon finely chopped garlic	garlic
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	"3/4 cup water, divided"	divided
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	"1 small tomato, chopped"	chopped
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	"1 teaspoon salt, or to taste"	taste
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	1/2 teaspoon chili powder	powder
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	1/2 teaspoon ground cumin	cumin
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	1/8 teaspoon ground turmeric	turmeric
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	1/2 pound minced beef	beef
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	"1 (15 ounce) can black-eyed peas, drained"	drained
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	1/8 teaspoon garam masala	masala
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	2 teaspoons lemon juice	juice
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	1 tablespoon chopped fresh cilantro	cilantro
ingred	Minced Beef with Black-Eyed Beans	31044	Pakistani	1/2 teaspoon finely chopped green chile peppers	peppers
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1 1/4 pounds lean ground beef	beef
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	"2 onions, thinly sliced, divided"	divided
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1 teaspoon chili powder	powder
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1/2 teaspoon ground black pepper	pepper
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1/2 teaspoon ground cloves	cloves
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1/2 teaspoon ground cumin	cumin
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1/2 teaspoon ground cardamom	cardamom
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1 tablespoon vegetable oil	oil
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1 cup yogurt	yogurt
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1/2 cup dry lentils	lentils
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1 teaspoon ginger paste	paste
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1 teaspoon garlic paste	paste
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	1 teaspoon crushed coriander seed	seed
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	2 1/2 cups water	water
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	crushed red pepper to taste	taste
ingred	Pakistani Meatballs with Gravy (Koftay)	33677	Pakistani	salt to taste	taste
ingred	Pakistani Style Vegetables	45010	Pakistani	1/2 teaspoon olive oil	oil
ingred	Pakistani Style Vegetables	45010	Pakistani	"1 1/2 onions, chopped"	chopped
ingred	Pakistani Style Vegetables	45010	Pakistani	3 tablespoons minced garlic	garlic
ingred	Pakistani Style Vegetables	45010	Pakistani	2 whole black peppercorns	peppercorns
ingred	Pakistani Style Vegetables	45010	Pakistani	1 teaspoon ground ginger	ginger
ingred	Pakistani Style Vegetables	45010	Pakistani	1 1/2 teaspoons garam masala	masala
ingred	Pakistani Style Vegetables	45010	Pakistani	1 1/2 teaspoons ground turmeric	turmeric
ingred	Pakistani Style Vegetables	45010	Pakistani	1 teaspoon paprika	paprika
ingred	Pakistani Style Vegetables	45010	Pakistani	1/2 teaspoon crushed red pepper flakes	flakes
ingred	Pakistani Style Vegetables	45010	Pakistani	1 teaspoon salt	salt
ingred	Pakistani Style Vegetables	45010	Pakistani	"1 cup water, divided"	divided
ingred	Pakistani Style Vegetables	45010	Pakistani	"1/2 medium head cabbage, chopped"	chopped
ingred	Pakistani Style Vegetables	45010	Pakistani	"2 potatoes, peeled and chopped"	chopped
ingred	Pakistani Style Vegetables	45010	Pakistani	"2 tomatoes, sliced"	sliced
ingred	Pakistani Style Vegetables	45010	Pakistani	1 1/2 cups frozen green peas	peas
ingred	Chicken Jalfarezi	53783	Pakistani	4 teaspoons vegetable oil	oil
ingred	Chicken Jalfarezi	53783	Pakistani	"1 large onion, finely chopped"	chopped
ingred	Chicken Jalfarezi	53783	Pakistani	"3 cloves garlic, minced"	minced
ingred	Chicken Jalfarezi	53783	Pakistani	1 tablespoon tomato paste	paste
ingred	Chicken Jalfarezi	53783	Pakistani	"2 tomatoes, chopped"	chopped
ingred	Chicken Jalfarezi	53783	Pakistani	1 teaspoon white vinegar	vinegar
ingred	Chicken Jalfarezi	53783	Pakistani	1 teaspoon ground turmeric	turmeric
ingred	Chicken Jalfarezi	53783	Pakistani	1/2 teaspoon ground cumin	cumin
ingred	Chicken Jalfarezi	53783	Pakistani	1/2 teaspoon ground coriander	coriander
ingred	Chicken Jalfarezi	53783	Pakistani	1/2 teaspoon chili powder	powder
ingred	Chicken Jalfarezi	53783	Pakistani	1/2 teaspoon garam masala	masala
ingred	Chicken Jalfarezi	53783	Pakistani	"1 small red bell pepper, chopped"	chopped
ingred	Chicken Jalfarezi	53783	Pakistani	1 pound chopped cooked chicken	chicken
ingred	Chicken Jalfarezi	53783	Pakistani	salt to taste	taste
ingred	Chicken Jalfarezi	53783	Pakistani	"4 sprigs fresh cilantro, for garnish"	garnish
ingred	Pakistani Lentil Curry	54024	Pakistani	3/4 cup dry brown lentils	lentils
ingred	Pakistani Lentil Curry	54024	Pakistani	1/4 cup dry red lentils	lentils
ingred	Pakistani Lentil Curry	54024	Pakistani	4 cups water	water
ingred	Pakistani Lentil Curry	54024	Pakistani	5 whole garlic cloves	cloves
ingred	Pakistani Lentil Curry	54024	Pakistani	3/4 teaspoon salt	salt
ingred	Pakistani Lentil Curry	54024	Pakistani	1/2 teaspoon ground coriander	coriander
ingred	Pakistani Lentil Curry	54024	Pakistani	"1/2 teaspoon cayenne pepper, or to taste"	taste
ingred	Pakistani Lentil Curry	54024	Pakistani	1/4 teaspoon ground turmeric	turmeric
ingred	Pakistani Lentil Curry	54024	Pakistani	2 tablespoons clarified butter	butter
ingred	Pakistani Lentil Curry	54024	Pakistani	"1/4 onion, sliced"	sliced
ingred	Pakistani Lentil Curry	54024	Pakistani	1 teaspoon ground cumin	cumin
ingred	Pakistani Lentil Curry	54024	Pakistani	1/8 cup milk (optional)	(optional)
ingred	Pakistani Lentil Curry	54024	Pakistani	1 tablespoon minced fresh cilantro	cilantro
ingred	Biriyani	72483	Pakistani	2 1/2 tablespoons olive oil	oil
ingred	Biriyani	72483	Pakistani	3 tablespoons plain yogurt	yogurt
ingred	Biriyani	72483	Pakistani	2 tablespoons distilled white vinegar	vinegar
ingred	Biriyani	72483	Pakistani	"1 medium onion, sliced"	sliced
ingred	Biriyani	72483	Pakistani	"2 cloves garlic, crushed"	crushed
ingred	Biriyani	72483	Pakistani	1 tablespoon ginger paste	paste
ingred	Biriyani	72483	Pakistani	2 small green chile peppers	peppers
ingred	Biriyani	72483	Pakistani	"2 medium tomatoes, chopped"	chopped
ingred	Biriyani	72483	Pakistani	2 tablespoons garam masala	masala
ingred	Biriyani	72483	Pakistani	1 tablespoon dried mint	mint
ingred	Biriyani	72483	Pakistani	salt and pepper to taste	taste
ingred	Biriyani	72483	Pakistani	5 sprigs cilantro	cilantro
ingred	Biriyani	72483	Pakistani	"1 (3 pound) whole chicken, skin removed and cut into pieces"	pieces
ingred	Biriyani	72483	Pakistani	2 quarts water	water
ingred	Biriyani	72483	Pakistani	4 cups uncooked basmati rice	rice
ingred	Biriyani	72483	Pakistani	1 bay leaf	leaf
ingred	Biriyani	72483	Pakistani	4 pods green cardamom	cardamom
ingred	Biriyani	72483	Pakistani	1 pod black cardamom	cardamom
ingred	Biriyani	72483	Pakistani	1 cinnamon stick	stick
ingred	Biriyani	72483	Pakistani	salt to taste	taste
ingred	Biriyani	72483	Pakistani	1/4 teaspoon powdered yellow food coloring	coloring
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"1/2 pound beef for stew, such as beef chuck roast, cut into 1-inch chunks"	chunks
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	3 tablespoons olive oil	oil
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"2 (3 inch) pieces fresh ginger root, peeled and diced"	diced
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"3 cloves garlic, minced"	minced
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"2 onions, peeled and diced"	diced
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"2 celery ribs, chopped"	chopped
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"2 tablespoons curry powder, or to taste"	taste
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	2 teaspoons coriander powder	powder
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	1 teaspoon Asian five-spice powder	powder
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	1 teaspoon ground turmeric	turmeric
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"2 carrots, peeled and sliced"	sliced
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"parsnips, peeled and sliced"	sliced
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"2 potatoes, peeled and cubed"	cubed
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"1 zucchini, sliced"	sliced
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	"2 apples - peeled, cored and chopped"	chopped
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	1 cup raisins	raisins
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	1 cup cashews	cashews
ingred	Curried Beef with Winter Vegetables	84009	Pakistani	1/2 cup water	water
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	2 tablespoons vegetable oil	oil
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	4 whole cloves	cloves
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	3 black cardamom seeds	seeds
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	6 whole black peppercorns	peppercorns
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	2 (3 inch) cinnamon sticks	sticks
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	2 teaspoons garlic powder	powder
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	2 tablespoons water	water
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	"1 cup frozen green peas, thawed"	thawed
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	"2 cups uncooked basmati rice, rinsed and drained"	drained
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	4 cups water	water
ingred	Matar Pulao (Rice with Peas)	84038	Pakistani	salt to taste	taste
ingred	Pakistani Potato Chicken	8955	Pakistani	3 tablespoons vegetable oil	oil
ingred	Pakistani Potato Chicken	8955	Pakistani	2 teaspoons garlic paste	paste
ingred	Pakistani Potato Chicken	8955	Pakistani	1 teaspoon minced fresh ginger root	root
ingred	Pakistani Potato Chicken	8955	Pakistani	"1 teaspoon round red chile pepper, minced, or to taste"	taste
ingred	Pakistani Potato Chicken	8955	Pakistani	1/2 teaspoon ground cumin	cumin
ingred	Pakistani Potato Chicken	8955	Pakistani	salt to taste	taste
ingred	Pakistani Potato Chicken	8955	Pakistani	1/4 cup plain yogurt	yogurt
ingred	Pakistani Potato Chicken	8955	Pakistani	"1 (3 pound) broiler/fryer chicken, cut up and skin removed"	removed
ingred	Pakistani Potato Chicken	8955	Pakistani	"1 green bell pepper, chopped"	chopped
ingred	Pakistani Potato Chicken	8955	Pakistani	"4 medium potatoes, peeled and cut into 1-inch cubes"	cubes
ingred	Pakistani Potato Chicken	8955	Pakistani	"1 tablespoon fresh chopped cilantro, for garnish"	garnish
ingred	Filipino Avocado Milkshake	139425	Philippines	"1 avocado - peeled, pitted, and cubed"	cubed
ingred	Filipino Avocado Milkshake	139425	Philippines	5 cubes ice	ice
ingred	Filipino Avocado Milkshake	139425	Philippines	3 tablespoons white sugar	sugar
ingred	Filipino Avocado Milkshake	139425	Philippines	1 1/3 cups milk	milk
ingred	Filipino Avocado Milkshake	139425	Philippines	1 teaspoon fresh lemon or lime juice	juice
ingred	Filipino Avocado Milkshake	139425	Philippines	1 scoop vanilla ice cream	cream
ingred	Filipino Ribs	14756	Philippines	6 pounds pork spareribs	spareribs
ingred	Filipino Ribs	14756	Philippines	"2 medium onions, cut into wedges"	wedges
ingred	Filipino Ribs	14756	Philippines	"1 medium onion, finely chopped"	chopped
ingred	Filipino Ribs	14756	Philippines	6 tablespoons soy sauce	sauce
ingred	Filipino Ribs	14756	Philippines	1/4 teaspoon ground black pepper	pepper
ingred	Filipino Ribs	14756	Philippines	6 whole star anise pods	pods
ingred	Filipino Ribs	14756	Philippines	1 tablespoon vegetable oil	oil
ingred	Filipino Ribs	14756	Philippines	1 tablespoon grated fresh ginger	ginger
ingred	Filipino Ribs	14756	Philippines	1/2 cup honey	honey
ingred	Filipino Ribs	14756	Philippines	2 tablespoons brown sugar	sugar
ingred	Filipino Ribs	14756	Philippines	1 tablespoon Worcestershire sauce	sauce
ingred	Filipino Ribs	14756	Philippines	1 tablespoon lemon juice	juice
ingred	Biko	151155	Philippines	4 cups uncooked glutinous white rice	rice
ingred	Biko	151155	Philippines	6 cups cold water	water
ingred	Biko	151155	Philippines	"1 (14 ounce) can coconut milk, divided"	divided
ingred	Biko	151155	Philippines	1 1/3 cups white sugar	sugar
ingred	Biko	151155	Philippines	1 1/3 cups brown sugar	sugar
ingred	Biko	151155	Philippines	3 tablespoons coconut preserves (such as Phil Supreme)	Supreme)
ingred	Lolah's Chicken Adobo	152243	Philippines	3 tablespoons vegetable oil	oil
ingred	Lolah's Chicken Adobo	152243	Philippines	"3 pounds boneless, skinless chicken thighs, rinsed and patted dry"	dry
